timestamp,open,high,low,close,volume,rsi,sma_fast,sma_slow,symbol
2025-05-13 05:00:00,3555.6,3587.9,3555.0,3575.5,275360,64.7325585596422,3567.1399999999994,3498.9199999999996,NSE:TCS-EQ
2025-05-13 06:00:00,3575.5,3576.3,3550.9,3554.3,298947,59.28300371065559,3571.5099999999998,3504.0550000000003,NSE:TCS-EQ
2025-05-13 07:00:00,3555.3,3556.9,3521.5,3522.9,445464,52.264799307464244,3570.15,3507.22,NSE:TCS-EQ
2025-05-13 08:00:00,3522.0,3529.1,3510.5,3513.3,627445,50.304037126911204,3567.9800000000005,3511.3849999999998,NSE:TCS-EQ
2025-05-13 09:00:00,3513.0,3520.5,3510.9,3518.0,840938,51.26795836537737,3565.13,3516.6949999999997,NSE:TCS-EQ
2025-05-14 03:00:00,3521.0,3536.6,3508.6,3530.3,241457,53.79383591397862,3558.34,3522.4300000000003,NSE:TCS-EQ
2025-05-14 04:00:00,3530.2,3550.0,3521.5,3537.9,286906,55.33434600547598,3551.63,3527.9550000000004,NSE:TCS-EQ
2025-05-14 05:00:00,3539.3,3550.1,3536.1,3546.3,167422,57.039200669386425,3543.6099999999997,3534.19,NSE:TCS-EQ
2025-05-14 06:00:00,3546.3,3548.5,3532.3,3542.8,192645,56.078727458098605,3539.7300000000005,3540.285,NSE:TCS-EQ
2025-05-14 07:00:00,3542.8,3561.0,3532.4,3554.9,347071,58.66980993573822,3539.6200000000003,3546.600000000001,NSE:TCS-EQ
2025-05-14 08:00:00,3554.9,3557.7,3542.2,3545.0,345495,55.77081268488784,3536.5700000000006,3551.8550000000005,NSE:TCS-EQ
2025-05-14 09:00:00,3545.0,3558.2,3541.0,3547.0,533140,56.24122401360978,3535.84,3553.6750000000006,NSE:TCS-EQ
2025-05-15 03:00:00,3564.0,3564.1,3532.1,3538.8,134381,53.71854722247315,3537.4300000000003,3553.79,NSE:TCS-EQ
2025-05-15 04:00:00,3540.0,3543.4,3514.1,3518.8,517903,48.056659494534834,3537.9800000000005,3552.9800000000005,NSE:TCS-EQ
2025-05-15 05:00:00,3518.8,3556.2,3518.8,3533.4,295921,52.03133915243686,3539.5200000000004,3552.3250000000007,NSE:TCS-EQ
2025-05-15 06:00:00,3533.4,3547.4,3526.0,3532.4,194853,51.7393109973231,3539.7300000000005,3549.035,NSE:TCS-EQ
2025-05-15 07:00:00,3532.4,3579.0,3530.9,3572.0,434030,61.059783893022136,3543.1400000000003,3547.3849999999998,NSE:TCS-EQ
2025-05-15 08:00:00,3573.4,3600.0,3573.0,3586.3,1000318,63.78008740849476,3547.1400000000003,3545.375,NSE:TCS-EQ
2025-05-15 09:00:00,3586.3,3589.0,3573.2,3576.5,970853,60.652958964893,3550.5099999999998,3545.1200000000003,NSE:TCS-EQ
2025-05-16 03:00:00,3593.9,3593.9,3561.7,3574.0,147194,59.84683759804089,3552.4200000000005,3546.0200000000004,NSE:TCS-EQ
2025-05-16 04:00:00,3574.0,3582.0,3554.0,3559.1,190816,55.14282581635639,3553.8300000000004,3545.2,NSE:TCS-EQ
2025-05-16 05:00:00,3559.1,3564.4,3546.1,3548.2,250570,51.927328947799765,3553.95,3544.8950000000004,NSE:TCS-EQ
2025-05-16 06:00:00,3548.2,3558.4,3547.1,3556.4,232219,54.09594258726421,3555.71,3546.5700000000006,NSE:TCS-EQ
2025-05-16 07:00:00,3557.1,3564.5,3555.0,3560.5,234158,55.184537993211784,3559.8799999999997,3548.9300000000003,NSE:TCS-EQ
2025-05-16 08:00:00,3560.1,3561.0,3554.0,3558.1,148969,54.37170662292693,3562.35,3550.9350000000004,NSE:TCS-EQ
2025-05-16 09:00:00,3558.4,3567.4,3555.0,3561.3,462467,55.316748883625436,3565.2400000000002,3552.4849999999997,NSE:TCS-EQ
2025-05-19 03:00:00,3550.0,3550.0,3503.7,3529.0,205102,45.15133954494627,3560.94,3552.0399999999995,NSE:TCS-EQ
2025-05-19 04:00:00,3529.0,3543.0,3526.0,3531.1,175964,45.84809981727581,3555.4199999999996,3551.28,NSE:TCS-EQ
2025-05-19 05:00:00,3531.5,3533.6,3527.0,3531.5,126887,45.988842627494435,3550.9199999999996,3550.715,NSE:TCS-EQ
2025-05-19 06:00:00,3532.0,3534.3,3515.6,3522.0,299891,43.12227321788276,3545.72,3549.0699999999997,NSE:TCS-EQ
2025-05-19 07:00:00,3522.1,3528.2,3519.0,3521.0,269535,42.81971093304528,3541.91,3547.87,NSE:TCS-EQ
2025-05-19 08:00:00,3521.0,3525.5,3512.1,3518.1,583522,41.90153530302779,3538.9,3546.425,NSE:TCS-EQ
2025-05-19 09:00:00,3517.5,3525.7,3514.0,3518.0,876152,41.868196272449445,3535.06,3545.3850000000007,NSE:TCS-EQ
2025-05-20 03:00:00,3531.8,3558.0,3524.6,3550.1,208417,54.40824122177125,3534.0199999999995,3546.95,NSE:TCS-EQ
2025-05-20 04:00:00,3549.7,3549.8,3526.6,3532.2,204324,48.16831530395455,3531.4300000000003,3546.8899999999994,NSE:TCS-EQ
2025-05-20 05:00:00,3532.3,3544.0,3522.8,3527.0,151186,46.49990891391136,3528.0,3546.62,NSE:TCS-EQ
2025-05-20 06:00:00,3528.0,3530.0,3519.5,3525.5,139683,46.004895424237894,3527.65,3544.2949999999996,NSE:TCS-EQ
2025-05-20 07:00:00,3525.5,3531.6,3507.2,3510.8,322780,41.35826624163814,3525.62,3540.5199999999995,NSE:TCS-EQ
2025-05-20 08:00:00,3510.7,3513.0,3503.0,3506.5,285326,40.082917104824666,3523.12,3537.0199999999995,NSE:TCS-EQ
2025-05-20 09:00:00,3506.6,3510.0,3494.0,3503.0,726374,39.027978708646,3521.22,3533.47,NSE:TCS-EQ
2025-05-21 03:00:00,3508.0,3524.0,3498.3,3510.4,128357,42.47521566356421,3520.16,3531.0350000000008,NSE:TCS-EQ
2025-05-21 04:00:00,3510.2,3529.6,3507.3,3524.1,140362,48.30270991096387,3520.7599999999998,3529.8299999999995,NSE:TCS-EQ
2025-05-21 05:00:00,3524.3,3537.0,3521.2,3525.9,180027,49.03326055258069,3521.55,3528.3050000000003,NSE:TCS-EQ
2025-05-21 06:00:00,3526.0,3533.9,3510.8,3518.0,210985,45.96329851268315,3518.34,3526.1800000000003,NSE:TCS-EQ
2025-05-21 07:00:00,3519.0,3533.1,3517.7,3525.2,216277,49.091689356399144,3517.6400000000003,3524.535,NSE:TCS-EQ
2025-05-21 08:00:00,3524.5,3531.8,3521.0,3527.8,181243,50.212615559541085,3517.7200000000003,3522.8600000000006,NSE:TCS-EQ
2025-05-21 09:00:00,3527.8,3530.4,3519.3,3521.1,382573,47.321076332971856,3517.28,3522.465,NSE:TCS-EQ
2025-05-22 03:00:00,3495.0,3497.8,3472.0,3479.7,176141,34.2112833928591,3514.1699999999996,3519.8949999999995,NSE:TCS-EQ
2025-05-22 04:00:00,3480.0,3489.0,3470.0,3482.8,270753,35.64890047984903,3511.8,3517.46,NSE:TCS-EQ
2025-05-22 05:00:00,3482.8,3493.5,3480.1,3487.5,122431,37.86578699182694,3510.25,3515.7349999999997,NSE:TCS-EQ
2025-05-22 06:00:00,3487.0,3487.6,3470.0,3470.0,170400,33.26995097500132,3506.21,3513.185,NSE:TCS-EQ
2025-05-22 07:00:00,3470.0,3474.0,3460.0,3468.4,223105,32.87705546255552,3500.6400000000003,3510.7,NSE:TCS-EQ
2025-05-22 08:00:00,3468.6,3469.9,3454.0,3458.9,295734,30.568761789500044,3493.94,3507.745,NSE:TCS-EQ
2025-05-22 09:00:00,3459.3,3483.5,3451.3,3483.4,775357,41.89834236158359,3490.4800000000005,3504.41,NSE:TCS-EQ
2025-05-23 03:00:00,3477.0,3499.5,3465.6,3499.4,144071,47.87975732401118,3487.9,3502.7700000000004,NSE:TCS-EQ
2025-05-23 04:00:00,3499.5,3531.5,3496.0,3516.0,306125,53.256390902416726,3486.7200000000003,3502.2200000000003,NSE:TCS-EQ
2025-05-23 05:00:00,3516.0,3535.0,3511.5,3523.4,159457,55.462070129210574,3486.95,3502.1150000000002,NSE:TCS-EQ
2025-05-23 06:00:00,3523.4,3527.3,3501.0,3509.5,118418,50.62936440355215,3489.9300000000003,3502.05,NSE:TCS-EQ
2025-05-23 07:00:00,3509.5,3520.0,3506.4,3517.2,94731,53.06894516079223,3493.37,3502.585,NSE:TCS-EQ
2025-05-23 08:00:00,3517.0,3521.7,3509.1,3520.1,106419,53.99105095271009,3496.6299999999997,3503.44,NSE:TCS-EQ
2025-05-23 09:00:00,3518.7,3520.1,3503.5,3508.0,344706,49.611080545619146,3500.4299999999994,3503.3199999999997,NSE:TCS-EQ
